postalcode,work_location,employee_count,latitude,longitude
C1A 9S9,West Royalty Liquor Store,1,46.2704,-63.1215
C1A 9T1,Ch'Town Government Garage,1,46.2705,-63.1216
C1A 9T1,Sherwood Business Centre,1,46.2705,-63.1216
C1A 9T3,Highway Safety Charlottetown,1,46.2686,-63.1234
C1B 0A6,40A Burns Ave.,1,46.2348,-63.0872
C1B 0A6,Provincial Admin Building,1,46.2348,-63.0872
C1B 0B2,Customs House,1,46.2348,-63.0872
C1B 0B2,Holman Centre (Summerside),1,46.2348,-63.0872
C1B 0B2,Summerside Youth Centre,1,46.2348,-63.0872
C1B 0B6,Provincial Admin Building,2,46.2121,-63.1017
C1B 0B6,Provincial Correctional Centre,1,46.2121,-63.1017
C1B 0B7,Highway Safety Charlottetown,1,46.2189,-63.0775
C1B 0C5,Stratford Liquor Store,1,46.2465,-63.1108
C1B 0C6,Provincial Admin Building,1,46.2465,-63.1108
C1B 0C6,Sherwood Business Centre,1,46.2465,-63.1108
C1B 0C7,Liquor Control Commission,1,46.2465,-63.1108
C1B 0C7,Provincial Admin Building,1,46.2465,-63.1108
C1B 0C7,Sherwood Business Centre,1,46.2465,-63.1108
C1B 0E5,40B Burns Ave.,1,46.2465,-63.1108
C1B 0E5,Provincial Admin Building,1,46.2465,-63.1108
C1B 0E7,Provincial Admin Building,1,46.2465,-63.1108
C1B 0E8,Provincial Admin Building,1,46.2465,-63.1108
C1B 0E9,Frank Gaudet Nursery,1,46.2189,-63.0775
C1B 0G1,Provincial Admin Building,1,46.2189,-63.0775
C1B 0G4,Provincial Admin Building,1,46.2189,-63.0775
C1B 0G5,Provincial Admin Building,1,46.2189,-63.0775
C1B 0G6,Elmer Blanchard Building,1,46.2189,-63.0775
C1B 0G6,Sherwood Business Centre,1,46.2189,-63.0775
C1B 0G6,SirLouisHenryDaviesLawCourt,1,46.2189,-63.0775
C1B 0H6,51-53 Water Street,1,46.2189,-63.0775
C1B 0H9,Provincial Admin Building,2,46.2318,-63.0999
C1B 0J2,Provincial Correctional Centre,1,46.2318,-63.0999
C1B 0J5,Provincial Admin Building,1,46.2318,-63.0999
C1B 0K1,Provincial Admin Building,1,46.2318,-63.0999
C1B 0K2,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 0L1,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 0L1,Provincial Admin Building,1,46.2318,-63.0999
C1B 0L2,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 0L2,Johnny Ross Young RSC,1,46.2318,-63.0999
C1B 0L3,40A Burns Ave.,1,46.2318,-63.0999
C1B 0L3,51-53 Water Street,1,46.2318,-63.0999
C1B 0L3,Cardigan Bus Depot,1,46.2318,-63.0999
C1B 0L3,Red Road Homes,1,46.2318,-63.0999
C1B 0L4,SirLouisHenryDaviesLawCourt,1,46.2318,-63.0999
C1B 0L6,Atlantic Technology Centre,1,46.2318,-63.0999
C1B 0L6,Sherwood Business Centre,1,46.2318,-63.0999
C1B 0L9,Provincial Admin Building,1,46.2318,-63.0999
C1B 0M3,Provincial Admin Building,1,46.2318,-63.0999
C1B 0M5,Sherwood Business Centre,1,46.2318,-63.0999
C1B 0M9,Provincial Admin Building,1,46.2318,-63.0999
C1B 0N4,Red Road Homes,1,46.2318,-63.0999
C1B 0N6,Georgetown Government Garage,1,46.2318,-63.0999
C1B 0R5,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 0R7,Southern Kings & Queens RSC,1,46.2318,-63.0999
C1B 0S7,"548 Main St., Montague",1,46.2318,-63.0999
C1B 0S7,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 0S8,Liquor Control Commission,1,46.2318,-63.0999
C1B 0S9,Provincial Admin Building,1,46.2318,-63.0999
C1B 0T8,Atlantic Technology Centre,1,46.2318,-63.0999
C1B 0T8,Provincial Admin Building,1,46.2318,-63.0999
C1B 0V2,40B Burns Ave.,1,46.2318,-63.0999
C1B 0V2,Montague Cannabis Store,1,46.2318,-63.0999
C1B 0V2,Provincial Correctional Centre,1,46.2318,-63.0999
C1B 0V3,Provincial Admin Building,2,46.2318,-63.0999
C1B 0V5,Provincial Admin Building,1,46.2318,-63.0999
C1B 0V6,16 Garfield St.,1,46.2318,-63.0999
C1B 0V8,Oak Tree Place,1,46.2318,-63.0999
C1B 0V8,Provincial Admin Building,2,46.2318,-63.0999
C1B 0V8,Sherwood Business Centre,1,46.2318,-63.0999
C1B 0W6,Provincial Admin Building,1,46.2318,-63.0999
C1B 0X1,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 0X1,Provincial Admin Building,1,46.2318,-63.0999
C1B 0X2,Provincial Admin Building,1,46.2318,-63.0999
C1B 0X4,Provincial Admin Building,2,46.2318,-63.0999
C1B 0Y5,Summerside Youth Centre,1,46.2318,-63.0999
C1B 0Y6,Sherwood Business Centre,1,46.2318,-63.0999
C1B 0Y7,Potato Service Building,1,46.2318,-63.0999
C1B 0Y7,Sherwood Business Centre,1,46.2318,-63.0999
C1B 0Z1,Stratford Access PEI,1,46.2318,-63.0999
C1B 0Z5,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 0Z5,Oak Tree Place,1,46.2318,-63.0999
C1B 0Z5,Provincial Admin Building,1,46.2318,-63.0999
C1B 0Z6,Provincial Admin Building,1,46.2318,-63.0999
C1B 0Z9,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 1A2,"548 Main St., Montague",1,46.2176,-63.0771
C1B 1A2,Elmer Blanchard Building,1,46.2176,-63.0771
C1B 1A2,Provincial Correctional Centre,1,46.2176,-63.0771
C1B 1A5,Customs House,1,46.2167,-63.0781
C1B 1A7,Provincial Admin Building,1,46.2175,-63.0795
C1B 1A8,Highway Safety Charlottetown,1,46.2169,-63.0812
C1B 1A8,Provincial Admin Building,1,46.2169,-63.0812
C1B 1B2,Provincial Admin Building,1,46.2178,-63.0821
C1B 1B9,Liquor Control Commission,1,46.2187,-63.0822
C1B 1B9,Provincial Admin Building,1,46.2187,-63.0822
C1B 1B9,Provincial Correctional Centre,1,46.2187,-63.0822
C1B 1C4,40B Burns Ave.,1,46.2133,-63.0862
C1B 1C4,Ch'Town Government Garage,1,46.2133,-63.0862
C1B 1C5,Provincial Admin Building,1,46.216,-63.0782
C1B 1C9,Provincial Admin Building,1,46.2174,-63.0841
C1B 1E2,Provincial Admin Building,1,46.2176,-63.0841
C1B 1E5,Georgetown Government Garage,1,46.2187,-63.0956
C1B 1E6,Ch'Town Government Garage,1,46.2187,-63.0953
C1B 1E6,Provincial Admin Building,1,46.2187,-63.0953
C1B 1G2,Sherwood Business Centre,1,46.2142,-63.1111
C1B 1G3,Summerside Government Garage,1,46.2144,-63.0865
C1B 1G6,Elmer Blanchard Building,1,46.2152,-63.0859
C1B 1G6,Provincial Admin Building,2,46.2152,-63.0859
C1B 1G7,Red Road Homes,1,46.2164,-63.086
C1B 1G7,Stratford Liquor Store,1,46.2164,-63.086
C1B 1G8,185 Beach Grove Road,1,46.2146,-63.0853
C1B 1G9,Ch'Town Government Garage,1,46.219,-63.0984
C1B 1H2,Provincial Admin Building,1,46.2184,-63.084
C1B 1J3,Provincial Admin Building,1,46.2124,-63.1069
C1B 1J5,Liquor Control Commission,1,46.2167,-63.0837
C1B 1J5,Sherwood Business Centre,2,46.2167,-63.0837
C1B 1J6,Customs House,1,46.2165,-63.0837
C1B 1J6,Stratford Liquor Store,1,46.2165,-63.0837
C1B 1J9,Ch'Town Government Garage,1,46.2169,-63.0762
C1B 1J9,Provincial Admin Building,1,46.2169,-63.0762
C1B 1K2,Sherwood Business Centre,1,46.2158,-63.0782
C1B 1K4,Ch'Town Government Garage,1,46.2193,-63.0647
C1B 1K5,197 Richmond Street/Ctrown Att,1,46.2183,-63.0618
C1B 1K5,Frank Gaudet Nursery,1,46.2183,-63.0618
C1B 1K6,Ch'Town Government Garage,1,46.2212,-63.0611
C1B 1K6,Provincial Admin Building,1,46.2212,-63.0611
C1B 1K7,185 Beach Grove Road,1,46.2823,-63.1355
C1B 1K7,SirLouisHenryDaviesLawCourt,1,46.2823,-63.1355
C1B 1K8,Aubin Arsenault Bldg,2,46.2823,-63.1355
C1B 1K8,Liquor Control Commission,1,46.2823,-63.1355
C1B 1K8,Provincial Admin Building,3,46.2823,-63.1355
C1B 1K9,Crowbush Golf Course,1,46.2144,-63.0477
C1B 1K9,Frank Gaudet Nursery,1,46.2144,-63.0477
C1B 1K9,Provincial Admin Building,2,46.2144,-63.0477
C1B 1L1,Provincial Admin Building,1,46.2052,-63.1053
C1B 1L2,40A Burns Ave.,1,46.2052,-63.105
C1B 1L2,Mt. Stewart Highway Labs,1,46.2052,-63.105
C1B 1L2,Provincial Admin Building,1,46.2052,-63.105
C1B 1L3,Provincial Admin Building,1,46.2823,-63.1355
C1B 1L4,Child & Family  Services,1,46.2823,-63.1355
C1B 1L4,Provincial Admin Building,2,46.2823,-63.1355
C1B 1L4,Undefined Location,2,46.2823,-63.1355
C1B 1L5,Provincial Admin Building,1,46.2192,-63.0943
C1B 1L6,Holman Centre (Summerside),1,46.2163,-63.1081
C1B 1L6,Mt. Stewart Highway Labs,1,46.2163,-63.1081
C1B 1L6,Provincial Admin Building,3,46.2163,-63.1081
C1B 1L9,Provincial Admin Building,1,46.1936,-63.1009
C1B 1M1,Atlantic Technology Centre,1,46.2823,-63.1355
C1B 1M1,Aubin Arsenault Bldg,1,46.2823,-63.1355
C1B 1M1,Coles Building,1,46.2823,-63.1355
C1B 1M1,Provincial Admin Building,1,46.2823,-63.1355
C1B 1M1,West Royalty Liquor Store,1,46.2823,-63.1355
C1B 1M2,Holman Centre (Summerside),1,46.2823,-63.1355
C1B 1M2,Provincial Admin Building,3,46.2823,-63.1355
C1B 1M2,Stratford Liquor Store,1,46.2823,-63.1355
C1B 1M2,West Royalty Liquor Store,1,46.2823,-63.1355
C1B 1M3,Provincial Correctional Centre,1,46.2154,-63.0376
C1B 1M3,Red Road Homes,1,46.2154,-63.0376
C1B 1M3,Stratford Liquor Store,1,46.2154,-63.0376
C1B 1M4,Queen Street Liquor Store,1,46.2117,-63.1068
C1B 1M5,Child & Family  Services,1,46.2355,-63.0785
C1B 1M5,Customs House,1,46.2355,-63.0785
C1B 1M8,Frank Gaudet Nursery,1,46.2176,-63.1089
C1B 1M8,Provincial Admin Building,1,46.2176,-63.1089
C1B 1M8,Provincial Correctional Centre,1,46.2176,-63.1089
C1B 1N2,Elmer Blanchard Building,1,46.2192,-63.0946
C1B 1N2,Provincial Admin Building,1,46.2192,-63.0946
C1B 1N2,Sherwood Business Centre,1,46.2192,-63.0946
C1B 1N6,Holman Centre (Summerside),1,46.2204,-63.0795
C1B 1P2,Provincial Admin Building,1,46.2092,-63.1186
C1B 1P4,Sherwood Business Centre,1,46.2176,-63.0713
C1B 1P4,Undefined Location,1,46.2176,-63.0713
C1B 1P5,Comm & Corr Services,1,46.2057,-63.1034
C1B 1P9,Research Station,1,46.2318,-63.0999
C1B 1R5,Provincial Admin Building,1,46.2134,-63.1001
C1B 1R6,Sherwood Business Centre,1,46.2133,-63.1038
C1B 1R7,Provincial Admin Building,1,46.2167,-63.1009
C1B 1S2,Sherwood Business Centre,1,46.2247,-63.1009
C1B 1S3,Provincial Admin Building,1,46.2249,-63.1007
C1B 1S4,Georgetown Government Garage,1,46.2252,-63.1005
C1B 1S8,Provincial Admin Building,1,46.2232,-63.1046
C1B 1S9,Education Technology Centre,1,46.2319,-63.0968
C1B 1T2,Provincial Correctional Centre,2,46.2266,-63.1038
C1B 1T5,Provincial Correctional Centre,1,46.2301,-63.1004
C1B 1V1,Charlottetown,1,46.2341,-63.0954
C1B 1V1,Customs House,1,46.2341,-63.0954
C1B 1V1,Stratford Access PEI,1,46.2341,-63.0954
C1B 1V2,Provincial Admin Building,1,46.2201,-63.1043
C1B 1V3,Ch'Town Government Garage,1,46.2368,-63.0847
C1B 1V4,Red Road Homes,2,46.2366,-63.0848
C1B 1V6,Provincial Admin Building,2,46.2265,-63.107
C1B 1V8,West Royalty Industrial Park,1,46.2373,-63.0933
C1B 1W2,Ch'Town Government Garage,1,46.2383,-63.0876
C1B 1W2,Provincial Admin Building,1,46.2383,-63.0876
C1B 1W2,Sherwood Business Centre,2,46.2383,-63.0876
C1B 1W2,SirLouisHenryDaviesLawCourt,1,46.2383,-63.0876
C1B 1W3,Ch'Town Government Garage,1,46.2381,-63.0875
C1B 1W3,Holman Centre (Summerside),1,46.2381,-63.0875
C1B 1W9,Atlantic Technology Centre,1,46.2158,-63.1072
C1B 1X1,Provincial Admin Building,1,46.216,-63.1061
C1B 1X4,Provincial Admin Building,1,46.215,-63.1033
C1B 1Y1,40A Burns Ave.,1,46.2146,-63.1018
C1B 1Y2,Provincial Admin Building,1,46.2196,-63.1049
C1B 1Y3,Provincial Admin Building,1,46.2195,-63.1047
C1B 1Y4,Liquor Control Commission,1,46.2228,-63.1029
C1B 1Y4,Provincial Admin Building,1,46.2228,-63.1029
C1B 1Y4,Sherwood Business Centre,1,46.2228,-63.1029
C1B 1Z2,Provincial Admin Building,1,46.2216,-63.1001
C1B 1Z3,Crowbush Golf Course,1,46.2224,-63.1011
C1B 1Z3,Provincial Admin Building,1,46.2224,-63.1011
C1B 1Z9,Provincial Admin Building,1,46.2253,-63.1025
C1B 1Z9,Sherwood Business Centre,1,46.2253,-63.1025
C1B 2A1,Aubin Arsenault Bldg,1,46.2255,-63.1024
C1B 2A3,Red Road Homes,1,46.2261,-63.1032
C1B 2A3,Sherwood Business Centre,1,46.2261,-63.1032
C1B 2A4,Charlottetown Cannabis Store,1,46.2263,-63.103
C1B 2A4,Red Road Homes,1,46.2263,-63.103
C1B 2A7,Potato Service Building,1,46.2271,-63.1062
C1B 2A8,40 Enman Crescent,1,46.2286,-63.1011
C1B 2A8,Atlantic Technology Centre,1,46.2286,-63.1011
C1B 2A8,Brudenell Golf,1,46.2286,-63.1011
C1B 2A8,Highway Safety Charlottetown,1,46.2286,-63.1011
C1B 2B1,Provincial Admin Building,1,46.2275,-63.0994
C1B 2B9,Provincial Admin Building,1,46.2302,-63.0951
C1B 2C1,CARREFOUR DE L'ISLE-SAINT-JEAN,1,46.2317,-63.0945
C1B 2C1,Southern Kings & Queens RSC,1,46.2317,-63.0945
C1B 2C2,SirLouisHenryDaviesLawCourt,1,46.2309,-63.097
C1B 2C4,Research Station,1,46.2329,-63.0967
C1B 2C8,Provincial Admin Building,2,46.2398,-63.0948
C1B 2C9,Oak Tree Place,1,46.2397,-63.0946
C1B 2E4,Beaconsfield Historic House,1,46.2431,-63.0919
C1B 2E9,Atlantic Technology Centre,1,46.2217,-63.0785
C1B 2E9,West Royalty Liquor Store,1,46.2217,-63.0785
C1B 2G2,"548 Main St., Montague",1,46.2317,-63.0843
C1B 2G2,Highway Safety Charlottetown,1,46.2317,-63.0843
C1B 2G2,Provincial Admin Building,3,46.2317,-63.0843
C1B 2G2,Provincial Correctional Centre,1,46.2317,-63.0843
C1B 2G2,Sherwood Business Centre,1,46.2317,-63.0843
C1B 2G3,Innovation PEI,1,46.2364,-63.0867
C1B 2G3,Provincial Admin Building,1,46.2364,-63.0867
C1B 2G3,Sherwood Business Centre,1,46.2364,-63.0867
C1B 2G3,Stratford Liquor Store,1,46.2364,-63.0867
C1B 2G4,Aubin Arsenault Bldg,1,46.2421,-63.0902
C1B 2G4,Brudenell Golf,1,46.2421,-63.0902
C1B 2G7,Provincial Admin Building,2,46.2147,-63.1012
C1B 2H1,Provincial Admin Building,1,46.2231,-63.1044
C1B 2H2,Provincial Admin Building,1,46.2224,-63.0964
C1B 2H3,Customs House,1,46.2226,-63.0963
C1B 2H3,Sherwood Business Centre,1,46.2226,-63.0963
C1B 2H4,Elmer Blanchard Building,1,46.231,-63.0975
C1B 0R9,Provincial Correctional Centre,1,46.2318,-63.0999
C1B 0T6,Provincial Admin Building,1,46.2318,-63.0999
C1B 0X1,Frank Gaudet Nursery,1,46.2318,-63.0999
C1B 1C4,Sherwood Business Centre,1,46.2133,-63.0862
C1B 1K3,Provincial Admin Building,1,46.2823,-63.1355
C1B 1K7,Provincial Correctional Centre,1,46.2823,-63.1355
C1B 1N2,Customs House,1,46.2192,-63.0946
C1B 1Y1,Confederation Centre,1,46.2146,-63.1018
C1B 1Z5,Provincial Correctional Centre,1,46.2246,-63.1031
C1B 2C2,Red Road Homes,1,46.2309,-63.097
C1B 2E2,Sherwood Business Centre,1,46.243,-63.0918
C1B 2H8,40 Enman Crescent,1,46.2823,-63.1355
C1B 2J2,Provincial Admin Building,1,46.2823,-63.1355
C1B 2J4,Atlantic Technology Centre,1,46.1983,-63.1034
C1B 2J4,Elmer Blanchard Building,1,46.1983,-63.1034
C1B 2J5,Provincial Admin Building,1,46.1973,-63.0934
C1B 2J6,Atlantic Technology Centre,1,46.1973,-63.0926
C1B 2K1,Ch'Town Government Garage,1,46.199,-63.0578
C1B 2K2,Provincial Admin Building,1,46.2109,-63.1127
C1B 2K3,Coles Building,1,46.2823,-63.1355
C1B 2K6,Cambridge Building,1,46.2109,-63.1199
C1B 2K6,Government House,1,46.2109,-63.1199
C1B 2K8,Provincial Admin Building,1,46.2823,-63.1355
C1B 2K8,Sherwood Business Centre,1,46.2823,-63.1355
C1B 2L1,16 Garfield St.,1,46.2076,-63.1204
C1B 2M6,Holman Centre (Summerside),1,46.2823,-63.1355
C1B 2M6,Sherwood Business Centre,1,46.2823,-63.1355
C1B 2M6,Stratford Liquor Store,1,46.2823,-63.1355
C1B 2N1,Eptek/Wyatt Centre,1,46.1973,-63.0746
C1B 2N1,Provincial Admin Building,1,46.1973,-63.0746
C1B 2N1,Provincial Correctional Centre,1,46.1973,-63.0746
C1B 2N4,Red Road Homes,1,46.2823,-63.1355
C1B 2R2,Brudenell Admin Office,1,46.2823,-63.1355
C1B 2R2,Frank Gaudet Nursery,1,46.2823,-63.1355
C1B 2R6,Coles Building,1,46.2823,-63.1355
C1B 2R9,Provincial Admin Building,1,46.2823,-63.1355
C1B 2S3,Charlottetown,1,46.2823,-63.1355
C1B 2S4,Customs House,1,46.2823,-63.1355
C1B 2S4,SirLouisHenryDaviesLawCourt,1,46.2823,-63.1355
C1B 2S5,Atlantic Technology Centre,1,46.2823,-63.1355
C1B 2S5,Potato Service Building,1,46.2823,-63.1355
C1B 2S5,Sherwood Business Centre,1,46.2823,-63.1355
C1B 2S8,Provincial Admin Building,1,46.2823,-63.1355
C1B 2T1,Provincial Admin Building,1,46.2161,-63.0758
C1B 2T2,Ch'Town Government Garage,1,46.1994,-63.0556
C1B 2T2,Provincial Admin Building,1,46.1994,-63.0556
C1B 2T3,Atlantic Technology Centre,1,46.2123,-63.0687
C1B 2T8,Ch'Town Government Garage,1,46.2823,-63.1355
C1B 2T8,Provincial Admin Building,1,46.2823,-63.1355
C1B 2T9,Provincial Admin Building,1,46.2031,-63.057
C1B 2V1,Provincial Admin Building,1,46.2026,-63.0588
C1B 2V1,Sherwood Business Centre,1,46.2026,-63.0588
C1B 2V2,Holman Centre (Summerside),1,46.2823,-63.1355
C1B 2V4,Confederation Centre,1,46.2823,-63.1355
C1B 2V4,Johnny Ross Young RSC,1,46.2823,-63.1355
C1B 2V5,Provincial Admin Building,1,46.218,-63.078
C1B 2V6,Atlantic Technology Centre,1,46.2823,-63.1355
C1B 2W1,Sherwood Business Centre,1,46.2278,-63.0934
C1B 2W3,Liquor Control Commission,1,46.2823,-63.1355
C1B 2W5,Stratford Liquor Store,1,46.2823,-63.1355
C1B 2W6,197 Richmond Street/Ctrown Att,1,46.2823,-63.1355
C1B 2W6,Provincial Admin Building,1,46.2823,-63.1355
C1B 2W7,Provincial Admin Building,1,46.2105,-63.1017
C1B 2W8,Ch'Town Government Garage,1,46.2823,-63.1355
C1B 2W8,Provincial Admin Building,1,46.2823,-63.1355
C1B 2W9,Provincial Admin Building,3,46.2823,-63.1355
C1B 2W9,Summerside Waterfront Dev Bldg,1,46.2823,-63.1355
C1B 2X1,Provincial Admin Building,2,46.2823,-63.1355
C1B 2X2,Provincial Admin Building,1,46.2823,-63.1355
C1B 2X4,Ch'Town Government Garage,1,46.2823,-63.1355
C1B 2X5,Provincial Admin Building,2,46.2259,-63.0892
C1B 2X7,Queen Elizabeth Hospital,1,46.2051,-63.1045
C1B 2X8,Atlantic Technology Centre,1,46.2465,-63.1107
C1B 2X8,Coles Building,1,46.2465,-63.1107
C1B 2X8,Provincial Admin Building,5,46.2465,-63.1107
C1B 2X8,SirLouisHenryDaviesLawCourt,1,46.2465,-63.1107
C1B 2X8,Southern Kings & Queens RSC,1,46.2465,-63.1107
C1B 2Y4,40B Burns Ave.,1,46.2465,-63.1107
C1B 2Y5,Provincial Admin Building,1,46.1998,-63.1072
C1B 2Y5,Red Road Homes,1,46.1998,-63.1072
C1B 2Z4,Forestry Queens,1,46.2318,-63.0999
C1B 3A8,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 3B3,Provincial Correctional Centre,1,46.2318,-63.0999
C1B 3B7,Sherwood Business Centre,1,46.2318,-63.0999
C1B 3B9,Provincial Admin Building,2,46.2318,-63.0999
C1B 3B9,West Royalty Industrial Park,1,46.2318,-63.0999
C1B 3C7,Provincial Admin Building,1,46.2318,-63.0999
C1B 3E2,West Royalty Liquor Store,1,46.2318,-63.0999
C1B 3E3,40B Burns Ave.,1,46.2318,-63.0999
C1B 3E5,185 Beach Grove Road,1,46.2318,-63.0999
C1B 3E8,Red Road Homes,1,46.2318,-63.0999
C1B 3G3,Liquor Control Commission,1,46.2318,-63.0999
C1B 3G3,Red Road Homes,1,46.2318,-63.0999
C1B 3G8,Provincial Admin Building,1,46.2318,-63.0999
C1B 3H8,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 3J4,Forestry Dept- Southhampton-St,1,46.2318,-63.0999
C1B 3J5,Provincial Admin Building,1,46.2318,-63.0999
C1B 3J5,Stratford Liquor Store,1,46.2318,-63.0999
C1B 3J6,Stratford Access PEI,1,46.2318,-63.0999
C1B 3J7,Forestry Queens,1,46.2318,-63.0999
C1B 3K6,Provincial Admin Building,1,46.2318,-63.0999
C1B 3K8,40A Burns Ave.,1,46.2318,-63.0999
C1B 3K8,Dundarave,1,46.2318,-63.0999
C1B 3L3,Brudenell Golf,1,46.2318,-63.0999
C1B 3L6,22 Hunt Court,1,46.2318,-63.0999
C1B 3L6,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 3L6,Provincial Admin Building,1,46.2318,-63.0999
C1B 3L9,Forestry Dept- Southhampton-St,1,46.2318,-63.0999
C1B 3M2,SirLouisHenryDaviesLawCourt,1,46.2318,-63.0999
C1B 3M4,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 3M4,Oak Tree Place,1,46.2318,-63.0999
C1B 3M4,Queen Elizabeth Hospital,1,46.2318,-63.0999
C1B 3M7,Liquor Control Commission,1,46.2318,-63.0999
C1B 3N9,Province House,1,46.2318,-63.0999
C1B 3P5,Forestry Queens,1,46.2318,-63.0999
C1B 3P6,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 3P6,Provincial Admin Building,2,46.2318,-63.0999
C1B 3P8,Provincial Admin Building,1,46.2318,-63.0999
C1B 3R6,Ch'Town Government Garage,2,46.2318,-63.0999
C1B 3R9,Red Road Homes,1,46.2318,-63.0999
C1B 3S4,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 3S5,Bridgetown Goverment Garage,1,46.2318,-63.0999
C1B 3S5,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 3S7,Charlottetown Cannabis Store,1,46.2318,-63.0999
C1B 3S7,Sherwood Business Centre,1,46.2318,-63.0999
C1B 3T4,Red Road Homes,1,46.2318,-63.0999
C1B 3V2,SirLouisHenryDaviesLawCourt,1,46.2318,-63.0999
C1B 3V3,Ch'Town Government Garage,1,46.2318,-63.0999
C1B 3V6,Charlottetown,1,46.2318,-63.0999
C1B 3V7,Provincial Admin Building,2,46.2318,-63.0999
C1B 3X2,Southern Kings & Queens RSC,1,46.2318,-63.0999
C1B 3Y3,Provincial Admin Building,4,46.2319,-63.1
C1B 3Y8,40B Burns Ave.,1,46.2319,-63.1
C1B 3Z7,Holman Building (Ch'town),1,46.2084,-63.076
C1B 4A3,Dundarave,1,46.2084,-63.076
C1B 4A3,Provincial Admin Building,1,46.2084,-63.076
C1B 4A4,Coles Building,1,46.2084,-63.076
C1B 4B1,Sherwood Business Centre,1,46.2175,-63.078
C1B 4B7,Charlottetown,1,46.2175,-63.078
C1B 4C1,Provincial Admin Building,1,46.2175,-63.078
C1B 4C1,Sherwood Business Centre,1,46.2175,-63.078
C1B 4E3,Southern Kings & Queens RSC,1,46.2175,-63.078
C1C 0A4,Sherwood Business Centre,1,46.2768,-63.1113
C1C 0A5,Charlottetown Cannabis Store,1,46.2901,-63.1144
C1C 0A5,Provincial Admin Building,1,46.2901,-63.1144
C1C 0A7,Provincial Admin Building,1,46.291,-63.1122
C1C 0A8,Provincial Admin Building,1,46.2768,-63.1113
C1C 0B2,Ch'Town Government Garage,1,46.2768,-63.1113
C1C 0B2,Forestry Queens,1,46.2768,-63.1113
C1C 0B2,J. Angus MacLean Bldg,1,46.2768,-63.1113
C1C 0B2,Provincial Admin Building,4,46.2768,-63.1113
C1C 0B3,Finance PEI,1,46.2768,-63.1094
C1C 0B3,J. Angus MacLean Bldg,1,46.2768,-63.1094
C1C 0B3,Provincial Correctional Centre,1,46.2768,-63.1094
C1C 0B3,Red Road Homes,1,46.2768,-63.1094
C1C 0B7,Provincial Admin Building,1,46.2768,-63.1094
C1C 0C6,51-53 Water Street,1,46.2768,-63.1094
C1C 0E6,Cambridge Building,1,46.2768,-63.1092
C1C 0E7,Sherwood Business Centre,1,46.2768,-63.1092
C1C 0E8,Charlottetown,1,46.2768,-63.1092
C1C 0E8,Ch'Town Government Garage,1,46.2768,-63.1092
C1C 0E8,Provincial Admin Building,1,46.2768,-63.1092
C1C 0E8,Sherwood Business Centre,1,46.2768,-63.1092
C1C 0G1,Sherwood Business Centre,1,46.2768,-63.1092
C1C 0G4,Ch'Town Government Garage,1,46.2768,-63.1092
C1C 0G5,Provincial Admin Building,1,46.2768,-63.1092
C1C 0G7,Coles Building,1,46.2768,-63.1092
C1C 0G7,SirLouisHenryDaviesLawCourt,1,46.2768,-63.1092
C1C 0G9,Ch'Town Government Garage,1,46.2768,-63.1092
C1C 0G9,Provincial Admin Building,2,46.2768,-63.1092
C1C 0G9,Red Road Homes,1,46.2768,-63.1092
C1C 0G9,Provincial Correctional Centre,1,46.2768,-63.1092
C1C 0H1,Coles Building,1,46.2768,-63.1092
C1C 0H1,Provincial Admin Building,1,46.2768,-63.1092
C1C 0H1,Summerside Government Garage,1,46.2768,-63.1092
C1C 0H2,Charlottetown Cannabis Store,1,46.2768,-63.1092
C1C 0J2,Provincial Admin Building,1,46.2768,-63.1092
C1C 0J3,Provincial Admin Building,1,46.2768,-63.1092
C1C 0J8,Red Road Homes,1,46.2768,-63.1092
C1C 0K2,Georgetown Government Garage,1,46.2768,-63.1092
C1C 0K2,West Royalty Liquor Store,1,46.2768,-63.1092
C1C 0K3,SirLouisHenryDaviesLawCourt,1,46.2768,-63.1092
C1C 0K4,Sherwood Business Centre,1,46.2768,-63.1092
C1C 0L6,Provincial Admin Building,1,46.2768,-63.1092
C1C 0L6,Red Road Homes,1,46.2768,-63.1092
C1C 0L7,Provincial Admin Building,1,46.2768,-63.1092
C1C 0M1,Ch'Town Government Garage,1,46.2768,-63.1092
C1C 0M8,Highway Safety Charlottetown,1,46.2768,-63.1092
C1C 0N1,Stratford Liquor Store,1,46.2768,-63.1092
C1C 0N5,Ch'Town Government Garage,1,46.2768,-63.1092
C1C 0N5,Coles Building,1,46.2768,-63.1092
